 
 ________________________________________________________________________ 
                                                                          
                              D U R A C O N                               
                                                                          
         Durability of Concrete Structures in Marine Environment          
                                                                          
                        Release v1.0 - March 2004                         
          Department of Civil Engineering - University of Minho           
 ________________________________________________________________________ 
 
File name: simulation
Project name: zsredfgv - sdfgsdzg (17-01-2005)
 
 
 ##### Input Data ##### 
 ________________________________________________________________________ 
 
  Number of simulations: n = 10000 
  Initial seed: i = 1105962776 
  Concrete cover: xc = N(50.000,7.000)
  Diffusion Coefficient: Dcoef = N(3.000,0.500)
  Critical Chloride Concenrtration: Ccr = N(0.150,0.030)
  Surface Chloride Concenrtration: Cs = N(1.200,0.200)
  Age exponent: n = N(0.400,0.010)
  Time: t = D(0.000,50.000)
  Time of testing: to = D(28.000) 
 
 ##### Output Data ##### 
 ________________________________________________________________________ 
 
  Time     Prob.       Std.            Beta            Prob. Failure
  (years)  Failure     Error           Index           (Beta Index) 
 
    125   0            2.07593470e+001    4.90592414e+001    2.82998944e+001 
    126   0            1.02240694e+001    4.96874682e+001    3.94633988e+001 
    127   0            1.05482402e+001    4.41878772e+001    3.36396370e+001 
    128   0            2.44143530e+001    6.36318233e+001    3.92174703e+001 
    129   0            1.41104081e+001    5.88802247e+001    4.47698166e+001 
    130   1           -2.11590789e+000    3.93251213e+001    4.14410292e+001 
    131   0            2.31991242e+001    5.24287954e+001    2.92296712e+001 
    132   0            2.97725171e+001    6.42452078e+001    3.44726907e+001 
    133   0            1.59904437e+001    5.07096691e+001    3.47192253e+001 
    134   1           -4.81191710e+000    3.70357625e+001    4.18476796e+001 
    135   0            1.65003656e+001    5.56368789e+001    3.91365133e+001 
    136   1           -8.52730896e-003    4.08771334e+001    4.08856607e+001 
    137   0            2.10337036e+001    5.94656513e+001    3.84319477e+001 
    138   0            1.55780317e+001    4.82283397e+001    3.26503080e+001 
    139   0            1.54740150e+001    5.17055235e+001    3.62315086e+001 
    140   0            1.98066779e+001    5.44686775e+001    3.46619996e+001 
    141   0            2.02501439e+001    5.25245057e+001    3.22743618e+001 
    142   0            5.49249294e+000    3.91580399e+001    3.36655470e+001 
    143   0            1.84210952e+001    5.74519395e+001    3.90308442e+001 
    144   0            1.34789753e+001    5.08601109e+001    3.73811355e+001 
    145   0            1.50942725e+000    4.05680805e+001    3.90586532e+001 
    146   0            1.76948847e+001    4.97447785e+001    3.20498937e+001 
    147   0            1.27629246e+001    4.92459189e+001    3.64829943e+001 
    148   0            5.32065843e+000    4.89967481e+001    4.36760896e+001 
    149   0            7.23841804e+000    4.47651697e+001    3.75267517e+001 
    150   0            1.15080114e+001    5.45869007e+001    4.30788893e+001 
    151   0            1.78542003e+001    4.76775455e+001    2.98233452e+001 
    152   0            2.00348029e+001    5.41310714e+001    3.40962685e+001 
    153   0            2.60128870e+001    6.11520519e+001    3.51391649e+001 
