 
 ________________________________________________________________________ 
                                                                          
                              D U R A C O N                               
                                                                          
         Durability of Concrete Structures in Marine Environment          
                                                                          
                        Release v1.0 - March 2004                         
          Department of Civil Engineering - University of Minho           
 ________________________________________________________________________ 
 
File name: simulation
Project name: Example Project - 3 ( 20040305 )
 
 
 ##### Input Data ##### 
 ________________________________________________________________________ 
 
  Number of simulations: n = 10000 
  Initial seed: i = 123456789 
  Concrete cover: xc = N(55.000,5.000)
  Diffusion Coefficient: Dcoef = LN(1.850,0.230)
  Critical Chloride Concenrtration: Ccr = N(0.080,0.015)
  Surface Chloride Concenrtration: Cs = N(0.856,0.117)
  Age exponent: n = N(0.370,0.050)
  Time: t = D(0.000,50.000)
  Time of testing: to = D(28.000) 
 
 ##### Output Data ##### 
 ________________________________________________________________________ 
 
  Time     Prob.       Std.            Beta            Prob. Failure
  (years)  Failure     Error           Index           (Beta Index) 
 
   5715   1           -1.40515179e+000    5.81596796e+001    5.95648314e+001 
   5716   0            1.36061606e+001    5.46917414e+001    4.10855809e+001 
   5717   1           -1.67710540e+001    5.72035134e+001    7.39745674e+001 
   5718   1           -1.47016566e+001    5.33588031e+001    6.80604597e+001 
   5719   1           -1.00283661e+001    5.30414511e+001    6.30698171e+001 
   5720   1           -5.68363273e+001    5.30785533e+001    1.09914881e+002 
   5721   1           -4.68183391e+000    5.13725558e+001    5.60543897e+001 
   5722   1           -8.75256792e+000    4.93118098e+001    5.80643777e+001 
   5723   1           -3.75720963e+001    5.71480674e+001    9.47201637e+001 
   5724   0            6.01464371e+000    5.96013174e+001    5.35866737e+001 
   5725   1           -1.18356952e+001    6.00015114e+001    7.18372066e+001 
   5726   0            1.84360693e+000    6.05651364e+001    5.87215295e+001 
   5727   1           -2.83595261e+001    5.20093261e+001    8.03688522e+001 
   5728   1           -1.55598695e+001    5.34391282e+001    6.89989976e+001 
   5729   1           -4.35497122e+001    4.90015121e+001    9.25512243e+001 
   5730   0            1.39447375e+001    6.28460937e+001    4.89013562e+001 
   5731   1           -3.53128214e+001    4.13639640e+001    7.66767854e+001 
   5732   0            2.51061027e+000    6.21727441e+001    5.96621339e+001 
   5733   1           -2.73076455e+001    5.40550602e+001    8.13627056e+001 
   5734   1           -2.52500276e+001    5.37733609e+001    7.90233886e+001 
   5735   1           -1.23532035e+001    4.86535536e+001    6.10067571e+001 
   5736   1           -1.66972812e+001    5.23988778e+001    6.90961590e+001 
   5737   1           -1.83896560e+001    5.56792499e+001    7.40689058e+001 
   5738   1           -8.48809764e+000    5.98131026e+001    6.83012003e+001 
   5739   1           -8.44460312e+000    5.59771406e+001    6.44217437e+001 
   5740   1           -3.05649697e+001    5.15675727e+001    8.21325425e+001 
   5741   1           -4.75448172e+001    4.98948284e+001    9.74396456e+001 
   5742   1           -7.71326132e+000    5.21623490e+001    5.98756103e+001 
   5743   1           -1.95881560e+001    6.06710762e+001    8.02592321e+001 
   5744   0            5.53020511e-001    5.40780871e+001    5.35250666e+001 
   5745   0            7.68346110e+000    5.81037143e+001    5.04202532e+001 
   5746   0            2.91165885e+000    5.73580938e+001    5.44464350e+001 
   5747   1           -4.19708130e+001    6.70775496e+001    1.09048363e+002 
   5748   1           -3.45729933e+001    6.00295195e+001    9.46025128e+001 
   5749   1           -1.96588608e+001    5.24234068e+001    7.20822676e+001 
   5750   1           -1.39719386e+001    5.74393811e+001    7.14113197e+001 
   5751   1           -1.61135067e+001    6.26448508e+001    7.87583575e+001 
   5752   1           -6.78841082e+000    5.19454096e+001    5.87338204e+001 
   5753   0            3.68912716e+000    5.84892977e+001    5.48001706e+001 
   5754   0            2.02874199e-001    5.28649719e+001    5.26620977e+001 
   5755   1           -2.02522590e+001    5.75710378e+001    7.78232968e+001 
   5756   1           -1.56527664e+001    5.57849875e+001    7.14377539e+001 
   5757   1           -2.27136571e+000    5.94662439e+001    6.17376096e+001 
   5758   1           -6.42008496e+000    6.45102663e+001    7.09303512e+001 
   5759   1           -1.36520847e+001    5.28595361e+001    6.65116208e+001 
   5760   0            5.60560569e+000    5.88688528e+001    5.32632471e+001 
   5761   1           -1.33208372e+001    5.50267285e+001    6.83475657e+001 
   5762   1           -2.77756443e+001    4.73538690e+001    7.51295133e+001 
   5763   0            1.49625393e+001    5.94707151e+001    4.45081758e+001 
   5764   1           -1.11758139e+001    5.22805339e+001    6.34563478e+001 
   5765   1           -8.37228724e+000    4.95971135e+001    5.79694008e+001 
   5766   1           -5.39742524e+001    5.57034305e+001    1.09677683e+002 
   5767   1           -2.85270106e+001    4.75672987e+001    7.60943093e+001 
   5768   1           -2.44296256e+001    6.25265581e+001    8.69561837e+001 
   5769   1           -8.32948898e+000    5.12876716e+001    5.96171605e+001 
   5770   1           -2.62855310e+001    6.01161332e+001    8.64016642e+001 
   5771   1           -3.45411410e+001    5.46074869e+001    8.91486279e+001 
   5772   0            9.74522597e+000    4.95719141e+001    3.98266882e+001 
   5773   1           -4.60133325e+000    4.35220585e+001    4.81233918e+001 
   5774   1           -4.73432524e-001    6.22412831e+001    6.27147157e+001 
   5775   1           -5.93495901e+000    5.35646637e+001    5.94996227e+001 
   5776   1           -3.21540442e+001    5.77533261e+001    8.99073703e+001 
   5777   1           -1.47179235e+001    5.30446293e+001    6.77625529e+001 
   5778   0            8.23315956e+000    6.43841600e+001    5.61510004e+001 
   5779   1           -4.18804879e+001    4.94915522e+001    9.13720401e+001 
   5780   1           -2.48720011e+001    5.98653927e+001    8.47373938e+001 
   5781   1           -1.79320668e+001    5.32562403e+001    7.11883071e+001 
   5782   1           -3.05035250e+001    5.26462359e+001    8.31497609e+001 
   5783   1           -1.27299444e+001    5.75635246e+001    7.02934690e+001 
   5784   1           -1.86507819e+001    5.62110641e+001    7.48618461e+001 
   5785   1           -4.14521417e+001    5.06121583e+001    9.20643000e+001 
   5786   0            1.37729150e+001    5.82770990e+001    4.45041841e+001 
   5787   1           -9.35684713e+000    5.45331751e+001    6.38900222e+001 
   5788   1           -3.93506315e+001    6.61869470e+001    1.05537578e+002 
   5789   1           -1.77515960e+001    6.05785299e+001    7.83301259e+001 
   5790   0            2.39568517e+000    5.00897396e+001    4.76940544e+001 
   5791   1           -5.92428545e+000    6.33386796e+001    6.92629650e+001 
   5792   1           -2.97978509e+000    5.69666709e+001    5.99464560e+001 
   5793   1           -1.14164350e+001    4.98226809e+001    6.12391160e+001 
   5794   1           -8.86085121e+000    4.86971157e+001    5.75579669e+001 
   5795   0            1.22604302e+000    5.25654716e+001    5.13394286e+001 
   5796   1           -2.94347915e+001    5.37866431e+001    8.32214346e+001 
   5797   1           -2.44213716e+000    5.45120128e+001    5.69541500e+001 
   5798   0            5.33187001e+000    5.67555178e+001    5.14236478e+001 
   5799   0            1.94931184e+000    5.98080025e+001    5.78586907e+001 
   5800   1           -4.21276736e+001    5.39631073e+001    9.60907809e+001 
   5801   1           -5.92279648e+001    5.67942939e+001    1.16022259e+002 
   5802   1           -1.63652378e+001    4.87985120e+001    6.51637498e+001 
   5803   0            2.37750627e+000    5.34902880e+001    5.11127817e+001 
   5804   1           -1.85948406e+001    5.76730899e+001    7.62679306e+001 
   5805   0            7.04371026e+000    4.98332560e+001    4.27895457e+001 
   5806   1           -2.98491946e+000    6.34854319e+001    6.64703513e+001 
   5807   1           -1.48332223e+001    5.29572410e+001    6.77904633e+001 
   5808   1           -1.97133733e+001    4.37735138e+001    6.34868871e+001 
   5809   1           -2.71042496e+001    5.56459344e+001    8.27501840e+001 
   5810   1           -1.72438133e+001    5.42122809e+001    7.14560942e+001 
   5811   1           -9.28542448e+000    5.35379047e+001    6.28233292e+001 
   5812   1           -4.10944246e+000    5.74594810e+001    6.15689235e+001 
   5813   1           -2.53492550e+001    5.81410763e+001    8.34903313e+001 
   5814   1           -1.46988057e+001    5.61400748e+001    7.08388805e+001 
   5815   1           -6.73830937e+000    5.00496179e+001    5.67879273e+001 
   5816   1           -1.23127857e+001    5.62766988e+001    6.85894846e+001 
   5817   1           -2.24496702e+001    5.14666367e+001    7.39163069e+001 
   5818   1           -1.49649093e+001    5.39407131e+001    6.89056224e+001 
   5819   1           -1.07597642e+001    5.78154208e+001    6.85751850e+001 
   5820   0            2.91781252e+000    5.40225352e+001    5.11047227e+001 
   5821   0            1.18346728e+000    5.39312928e+001    5.27478255e+001 
   5822   0            2.40816646e+000    5.47849429e+001    5.23767764e+001 
   5823   1           -4.55245299e+001    5.13094748e+001    9.68340047e+001 
   5824   0            1.33405705e+000    6.35937321e+001    6.22596751e+001 
   5825   0            3.52821430e+000    5.19204278e+001    4.83922135e+001 
   5826   1           -2.60565013e+001    5.59576950e+001    8.20141963e+001 
   5827   1           -1.07664996e+001    5.29547137e+001    6.37212134e+001 
   5828   0            7.31120093e+000    6.14910580e+001    5.41798571e+001 
   5829   1           -2.52734639e+001    5.16524499e+001    7.69259138e+001 
   5830   1           -7.33598398e+000    5.16445593e+001    5.89805433e+001 
   5831   0            1.49984441e+001    5.64360396e+001    4.14375956e+001 
   5832   1           -1.04848953e+001    5.53502809e+001    6.58351762e+001 
   5833   1           -3.43016827e+001    5.69642636e+001    9.12659462e+001 
   5834   0            8.81325377e+000    5.87951779e+001    4.99819241e+001 
   5835   1           -2.13685686e+001    5.73919377e+001    7.87605063e+001 
   5836   1           -2.81609807e+001    5.58030673e+001    8.39640480e+001 
   5837   0            1.67171060e+001    5.21450552e+001    3.54279491e+001 
   5838   1           -2.04212585e+001    5.38267502e+001    7.42480088e+001 
   5839   1           -1.14304069e+001    6.34435202e+001    7.48739271e+001 
   5840   1           -2.24316319e+001    5.11079343e+001    7.35395662e+001 
   5841   1           -9.17826145e+000    5.49184455e+001    6.40967070e+001 
   5842   1           -9.15946242e+000    5.03112630e+001    5.94707254e+001 
   5843   0            1.32288051e+001    7.02072218e+001    5.69784167e+001 
   5844   1           -1.27793143e+001    5.69264051e+001    6.97057194e+001 
   5845   1           -1.32117401e+001    6.30422955e+001    7.62540356e+001 
   5846   1           -1.87253386e+001    5.25927592e+001    7.13180978e+001 
   5847   1           -3.51182151e+000    4.83946147e+001    5.19064362e+001 
   5848   0            8.61098304e+000    5.52168405e+001    4.66058575e+001 
   5849   1           -4.10786569e+000    6.31415171e+001    6.72493828e+001 
   5850   1           -7.85698602e+000    6.50002001e+001    7.28571861e+001 
   5851   1           -1.49540197e+001    5.15485835e+001    6.65026033e+001 
   5852   1           -5.21723599e+000    5.86287323e+001    6.38459683e+001 
   5853   0            2.15045064e+001    6.51505815e+001    4.36460751e+001 
   5854   0            9.40906485e-001    5.17637191e+001    5.08228127e+001 
   5855   1           -2.05559255e+000    5.37277267e+001    5.57833192e+001 
   5856   1           -9.25763730e+000    5.85841688e+001    6.78418061e+001 
   5857   0            1.46779960e+001    4.76288154e+001    3.29508194e+001 
   5858   1           -4.39648082e+001    4.70764768e+001    9.10412850e+001 
   5859   1           -4.78229864e+000    5.59191128e+001    6.07014114e+001 
   5860   1           -1.02168029e+001    5.01605417e+001    6.03773446e+001 
   5861   1           -6.92386278e+000    5.56826497e+001    6.26065125e+001 
   5862   1           -1.95711072e+001    5.78145821e+001    7.73856894e+001 
   5863   1           -7.35659368e+000    5.94145243e+001    6.67711180e+001 
   5864   1           -2.81972529e+001    4.64190758e+001    7.46163287e+001 
   5865   1           -4.10600740e+001    5.64227532e+001    9.74828272e+001 
   5866   1           -3.63179592e+001    5.89808656e+001    9.52988248e+001 
   5867   1           -2.38575297e+001    5.56696277e+001    7.95271574e+001 
   5868   0            1.16773824e+001    5.57059650e+001    4.40285826e+001 
   5869   1           -2.20885034e+001    5.45721457e+001    7.66606492e+001 
   5870   0            7.39071428e-002    5.88510198e+001    5.87771127e+001 
   5871   1           -2.22374163e+001    5.47259334e+001    7.69633496e+001 
   5872   1           -4.03375189e+000    6.15939467e+001    6.56276986e+001 
   5873   1           -3.79853866e+001    5.03157306e+001    8.83011172e+001 
   5874   1           -1.06588595e+001    4.92834420e+001    5.99423015e+001 
   5875   1           -3.99953849e+001    5.87765873e+001    9.87719723e+001 
   5876   0            3.44911677e+000    5.54853367e+001    5.20362199e+001 
   5877   1           -4.25370144e+000    5.42139864e+001    5.84676878e+001 
   5878   1           -7.77396965e+000    5.50317893e+001    6.28057590e+001 
   5879   1           -1.04343687e+001    5.76783536e+001    6.81127223e+001 
   5880   1           -1.91976567e+000    5.19770286e+001    5.38967942e+001 
   5881   1           -2.69001434e+001    5.65453690e+001    8.34455124e+001 
   5882   0            1.34587004e-002    5.74550902e+001    5.74416315e+001 
   5883   1           -2.73631484e+001    4.64060338e+001    7.37691822e+001 
   5884   1           -3.85169382e+001    4.65585014e+001    8.50754396e+001 
   5885   1           -4.22010774e+001    5.48631396e+001    9.70642170e+001 
   5886   1           -4.02425869e+000    5.60376940e+001    6.00619527e+001 
   5887   0            4.26701380e+000    5.38861334e+001    4.96191196e+001 
   5888   1           -3.47127785e+001    5.77311453e+001    9.24439239e+001 
   5889   1           -2.02034789e+001    5.33466726e+001    7.35501516e+001 
   5890   0            3.85050112e+000    6.01193026e+001    5.62688015e+001 
   5891   1           -1.17399177e+001    5.38167633e+001    6.55566810e+001 
   5892   1           -1.86863837e+001    4.96365870e+001    6.83229706e+001 
   5893   1           -2.45325383e+001    5.13236174e+001    7.58561557e+001 
   5894   0            8.46879990e-001    5.42949298e+001    5.34480498e+001 
   5895   1           -6.71248468e+000    5.66464872e+001    6.33589719e+001 
   5896   1           -1.68840030e+000    6.31072421e+001    6.47956424e+001 
   5897   0            1.16731073e+000    5.12270595e+001    5.00597488e+001 
   5898   1           -5.60915930e+001    6.02606150e+001    1.16352208e+002 
   5899   1           -5.84633987e+000    4.99969741e+001    5.58433140e+001 
   5900   1           -9.50451839e-001    5.49162762e+001    5.58667280e+001 
   5901   1           -2.73897706e+001    5.30748812e+001    8.04646518e+001 
   5902   1           -5.66133237e+001    5.10380807e+001    1.07651404e+002 
   5903   1           -1.46093117e+001    5.39093554e+001    6.85186671e+001 
   5904   0            7.74335759e+000    5.77566648e+001    5.00133072e+001 
   5905   0            6.41840221e-001    5.68023630e+001    5.61605228e+001 
   5906   1           -2.32197512e+001    5.49492762e+001    7.81690274e+001 
   5907   1           -6.91905815e+000    6.32589411e+001    7.01779992e+001 
   5908   0            1.01588829e+001    4.91860211e+001    3.90271382e+001 
   5909   0            8.54545617e+000    6.03779530e+001    5.18324969e+001 
   5910   1           -3.06919686e+001    5.28524344e+001    8.35444030e+001 
   5911   1           -5.82796373e+000    5.26460667e+001    5.84740304e+001 
   5912   1           -2.20999149e+001    4.33946986e+001    6.54946135e+001 
   5913   1           -1.62867191e+001    5.52416453e+001    7.15283645e+001 
   5914   1           -5.31802668e+001    5.07527034e+001    1.03932970e+002 
   5915   1           -3.24179424e+001    5.57345052e+001    8.81524475e+001 
   5916   1           -4.66370475e+000    5.55051594e+001    6.01688642e+001 
   5917   1           -3.00297733e+001    5.11541721e+001    8.11839453e+001 
   5918   1           -1.26471492e+001    4.29066676e+001    5.55538168e+001 
   5919   1           -3.86790022e+001    5.41158191e+001    9.27948213e+001 
   5920   1           -1.01562000e+001    6.02658632e+001    7.04220632e+001 
   5921   0            4.97011113e+000    5.62993870e+001    5.13292758e+001 
   5922   1           -4.51111640e+001    4.17066067e+001    8.68177707e+001 
   5923   1           -4.38175237e+001    5.80711315e+001    1.01888655e+002 
   5924   0            2.58534822e+000    5.58731284e+001    5.32877802e+001 
   5925   1           -2.88477613e+001    5.13111495e+001    8.01589108e+001 
   5926   1           -2.11852445e+001    5.25002221e+001    7.36854666e+001 
   5927   1           -4.64512945e+001    4.77284799e+001    9.41797744e+001 
   5928   0            6.04281825e+000    5.77184493e+001    5.16756310e+001 
   5929   1           -1.93853672e+001    4.87868065e+001    6.81721737e+001 
   5930   1           -5.26812854e+001    5.74524321e+001    1.10133718e+002 
   5931   0            8.18282510e+000    5.80085085e+001    4.98256834e+001 
   5932   1           -1.23147890e+001    5.13273388e+001    6.36421278e+001 
   5933   1           -2.12476366e+000    5.87219009e+001    6.08466646e+001 
   5934   1           -1.58441972e+001    4.47249779e+001    6.05691751e+001 
   5935   1           -2.98092995e+001    5.27828732e+001    8.25921726e+001 
   5936   0            1.30489527e+001    5.56014932e+001    4.25525405e+001 
   5937   1           -1.70244186e+001    5.17766731e+001    6.88010917e+001 
   5938   1           -4.56873377e+001    4.65282841e+001    9.22156218e+001 
   5939   1           -4.84777379e+001    6.07294384e+001    1.09207176e+002 
   5940   0            8.48953695e-001    5.79145480e+001    5.70655943e+001 
   5941   1           -2.97185406e+001    4.85855428e+001    7.83040834e+001 
   5942   1           -4.79296093e+000    6.03031247e+001    6.50960856e+001 
   5943   1           -3.58759827e+001    5.68870939e+001    9.27630766e+001 
   5944   1           -3.90595766e+001    4.82729786e+001    8.73325552e+001 
   5945   0            1.07216484e+001    5.41928242e+001    4.34711759e+001 
   5946   1           -2.41832596e+001    6.16665754e+001    8.58498350e+001 
   5947   0            1.19221562e+001    5.93823064e+001    4.74601501e+001 
   5948   1           -2.75463045e+001    4.16111664e+001    6.91574709e+001 
   5949   1           -2.30047814e+001    5.25951330e+001    7.55999145e+001 
   5950   1           -4.60140492e+000    5.08428424e+001    5.54442473e+001 
   5951   1           -9.04705201e+000    5.24258715e+001    6.14729235e+001 
   5952   1           -3.45269356e+001    5.47690538e+001    8.92959894e+001 
   5953   1           -2.03897787e+001    4.80764073e+001    6.84661860e+001 
   5954   1           -4.02662487e+000    4.95677148e+001    5.35943397e+001 
   5955   1           -2.63223562e+001    5.45550285e+001    8.08773846e+001 
   5956   1           -2.47855161e+001    5.09225197e+001    7.57080358e+001 
   5957   1           -5.42363036e+000    5.51586624e+001    6.05822927e+001 
   5958   1           -3.32855673e+001    5.39515838e+001    8.72371512e+001 
   5959   0            1.84249370e+000    5.45791401e+001    5.27366464e+001 
   5960   1           -2.78219256e+001    5.27867004e+001    8.06086260e+001 
   5961   1           -5.36951771e+000    5.17231289e+001    5.70926466e+001 
   5962   1           -3.02755285e+001    4.94501025e+001    7.97256310e+001 
   5963   1           -1.44300799e+001    5.66344029e+001    7.10644829e+001 
   5964   1           -6.39292023e-001    5.82589391e+001    5.88982311e+001 
   5965   1           -2.44108375e+001    5.62616783e+001    8.06725159e+001 
   5966   1           -1.47587058e+001    6.30586335e+001    7.78173393e+001 
   5967   1           -3.92839359e+000    5.36164412e+001    5.75448348e+001 
   5968   1           -4.24723753e+001    5.00195162e+001    9.24918915e+001 
   5969   1           -2.00585456e+001    4.76940555e+001    6.77526011e+001 
   5970   1           -2.25222396e+001    6.24842709e+001    8.50065105e+001 
   5971   1           -1.37076405e+001    5.60030965e+001    6.97107370e+001 
   5972   1           -1.43508036e+001    5.45940957e+001    6.89448993e+001 
   5973   0            9.36586465e+000    5.46721729e+001    4.53063083e+001 
   5974   0            8.56977483e-001    6.01278782e+001    5.92709007e+001 
   5975   1           -4.37960205e+000    5.23381063e+001    5.67177084e+001 
   5976   1           -4.09962287e+000    4.79562299e+001    5.20558528e+001 
   5977   1           -2.44015742e+001    5.57895919e+001    8.01911661e+001 
   5978   1           -1.54889843e+001    5.82510557e+001    7.37400400e+001 
   5979   1           -2.43518468e+001    5.33005269e+001    7.76523738e+001 
   5980   1           -1.43042742e+001    5.19117663e+001    6.62160405e+001 
   5981   1           -5.98831616e+000    5.43761951e+001    6.03645112e+001 
   5982   1           -2.33546075e+001    5.63331039e+001    7.96877114e+001 
   5983   1           -3.07017851e+001    6.13430904e+001    9.20448754e+001 
   5984   1           -2.53700119e+001    4.70342617e+001    7.24042736e+001 
   5985   1           -1.57387556e+001    5.05095932e+001    6.62483488e+001 
   5986   1           -2.94648387e+001    5.13402197e+001    8.08050585e+001 
   5987   1           -1.54524829e+001    4.57564127e+001    6.12088956e+001 
   5988   1           -3.13450076e+001    5.41150880e+001    8.54600955e+001 
   5989   0            4.97222762e+000    4.97574584e+001    4.47852308e+001 
   5990   1           -2.64740476e+001    5.09222197e+001    7.73962672e+001 
   5991   0            1.84092617e+001    5.08179857e+001    3.24087240e+001 
   5992   1           -1.34164449e+001    5.63761566e+001    6.97926015e+001 
   5993   1           -1.17427178e+001    5.78607702e+001    6.96034880e+001 
   5994   1           -3.77680453e+000    5.05151423e+001    5.42919468e+001 
   5995   1           -2.42431068e+001    4.96438511e+001    7.38869579e+001 
   5996   1           -1.19280868e+001    4.71979043e+001    5.91259911e+001 
   5997   1           -3.73544873e+001    5.99661091e+001    9.73205963e+001 
   5998   1           -3.93786382e+000    5.56340404e+001    5.95719042e+001 
   5999   1           -1.78771798e+001    5.30969835e+001    7.09741633e+001 
   6000   1           -3.59496234e+000    5.71511637e+001    6.07461260e+001 
   6001   1           -3.65537122e+001    5.16888826e+001    8.82425948e+001 
   6002   1           -3.25353978e+000    5.61034446e+001    5.93569844e+001 
   6003   1           -2.16211294e+001    5.57061957e+001    7.73273251e+001 
   6004   1           -2.94354630e+000    5.33286318e+001    5.62721781e+001 
   6005   0            8.58754360e+000    5.86905236e+001    5.01029800e+001 
   6006   1           -2.14774764e+001    6.07654520e+001    8.22429283e+001 
   6007   1           -3.09398696e+001    4.96538894e+001    8.05937590e+001 
   6008   1           -1.10479155e+001    5.74025871e+001    6.84505026e+001 
   6009   1           -1.37438841e+001    5.38385069e+001    6.75823910e+001 
   6010   1           -9.87917069e+000    5.08395643e+001    6.07187350e+001 
   6011   1           -1.30697073e+001    5.35178855e+001    6.65875928e+001 
   6012   0            1.29253648e+001    5.64611125e+001    4.35357477e+001 
   6013   1           -5.53674047e+000    6.58801675e+001    7.14169080e+001 
   6014   1           -2.79041194e+001    5.79579009e+001    8.58620203e+001 
   6015   1           -7.05364616e+000    5.44383648e+001    6.14920109e+001 
   6016   1           -2.77097062e+001    5.51812178e+001    8.28909240e+001 
   6017   1           -1.88380565e+001    6.11317736e+001    7.99698301e+001 
   6018   1           -3.04668630e+001    6.08505004e+001    9.13173634e+001 
   6019   1           -7.31737638e+000    5.26054736e+001    5.99228500e+001 
   6020   1           -1.54490617e+001    6.02943648e+001    7.57434265e+001 
   6021   1           -2.22559927e+001    6.04905819e+001    8.27465746e+001 
   6022   1           -2.93606479e+001    5.23512579e+001    8.17119058e+001 
   6023   0            3.92600170e+000    4.94947287e+001    4.55687270e+001 
   6024   1           -1.84676555e+001    5.92315316e+001    7.76991871e+001 
   6025   1           -6.34443854e+000    5.33567890e+001    5.97012276e+001 
   6026   1           -3.27761437e+001    5.13990345e+001    8.41751781e+001 
   6027   1           -4.39091001e+000    5.00146764e+001    5.44055864e+001 
   6028   1           -2.21748997e+001    5.75026486e+001    7.96775483e+001 
   6029   1           -1.88296562e+001    5.05327445e+001    6.93624006e+001 
   6030   1           -1.18722972e+001    5.39872034e+001    6.58595007e+001 
   6031   0            5.56428897e+000    5.61714970e+001    5.06072080e+001 
   6032   1           -2.03851277e+000    5.26064061e+001    5.46449188e+001 
   6033   1           -2.18691349e+001    5.36066370e+001    7.54757719e+001 
   6034   0            9.77593152e+000    5.88637989e+001    4.90878674e+001 
   6035   0            1.09607706e+001    5.52003777e+001    4.42396071e+001 
   6036   0            2.10479104e-001    5.16644138e+001    5.14539347e+001 
   6037   1           -6.76708724e-001    6.41966091e+001    6.48733178e+001 
   6038   0            6.45747971e+000    5.47558620e+001    4.82983823e+001 
   6039   0            7.05606162e-001    5.73812719e+001    5.66756657e+001 
   6040   1           -2.95619651e+001    4.86354990e+001    7.81974641e+001 
   6041   1           -3.15166646e+001    5.93457904e+001    9.08624551e+001 
   6042   1           -6.13883622e+000    6.92314382e+001    7.53702744e+001 
   6043   1           -1.03157234e+001    5.61708091e+001    6.64865325e+001 
   6044   1           -1.91384233e+001    5.41368886e+001    7.32753119e+001 
   6045   0            1.43610594e+001    6.00213562e+001    4.56602968e+001 
   6046   0            4.38245110e+000    5.36361613e+001    4.92537102e+001 
   6047   1           -9.12681186e+000    6.09402820e+001    7.00670939e+001 
   6048   1           -2.06450314e+001    6.01448047e+001    8.07898361e+001 
   6049   1           -1.02919905e+001    6.06049504e+001    7.08969408e+001 
   6050   1           -3.33786348e+001    5.19098456e+001    8.52884804e+001 
   6051   1           -3.04435680e+001    5.71489803e+001    8.75925483e+001 
   6052   1           -2.53193574e+001    5.23181216e+001    7.76374791e+001 
   6053   1           -2.16288541e+001    6.52680627e+001    8.68969168e+001 
   6054   1           -2.39486871e+001    4.51478557e+001    6.90965428e+001 
   6055   1           -8.18295596e+000    5.60257859e+001    6.42087418e+001 
   6056   0            1.35230180e+001    5.66865661e+001    4.31635481e+001 
   6057   0            1.18919647e+001    6.12098763e+001    4.93179116e+001 
   6058   1           -1.46432069e+001    6.04854008e+001    7.51286078e+001 
   6059   0            5.82945044e+000    5.72215616e+001    5.13921111e+001 
   6060   1           -1.19299500e+001    4.90965877e+001    6.10265378e+001 
   6061   1           -9.77968809e+000    5.76156010e+001    6.73952891e+001 
   6062   1           -3.14908240e+001    6.19075742e+001    9.33983982e+001 
   6063   1           -5.33506198e+000    5.43980546e+001    5.97331166e+001 
   6064   1           -3.35907559e+001    5.04586048e+001    8.40493607e+001 
   6065   1           -2.67454885e+001    5.54370776e+001    8.21825661e+001 
   6066   1           -2.11193046e+001    5.72340291e+001    7.83533337e+001 
   6067   1           -1.39044329e+001    4.70339536e+001    6.09383865e+001 
   6068   0            7.55737163e+000    5.51383510e+001    4.75809794e+001 
   6069   1           -2.82858376e+001    4.35358271e+001    7.18216647e+001 
   6070   1           -1.62616318e+001    5.21612748e+001    6.84229066e+001 
   6071   1           -1.03770441e+001    5.02891011e+001    6.06661452e+001 
   6072   0            1.32673406e+001    6.10449706e+001    4.77776300e+001 
   6073   1           -3.67784605e+001    4.61459445e+001    8.29244050e+001 
   6074   1           -1.64094526e+001    5.37477170e+001    7.01571696e+001 
   6075   1           -2.99608715e+001    5.47318733e+001    8.46927447e+001 
   6076   1           -2.29362030e+001    5.41315774e+001    7.70677804e+001 
   6077   0            8.72245503e+000    4.91149978e+001    4.03925427e+001 
   6078   0            1.03411662e+000    5.84259530e+001    5.73918364e+001 
   6079   1           -2.58916208e+001    5.54890695e+001    8.13806903e+001 
   6080   1           -1.28789488e+001    5.67243047e+001    6.96032535e+001 
   6081   0            7.80693338e+000    5.67363665e+001    4.89294331e+001 
   6082   1           -1.92247259e+001    6.28421610e+001    8.20668869e+001 
   6083   0            2.06007315e-001    5.66599914e+001    5.64539841e+001 
   6084   1           -5.03050804e+000    5.91660418e+001    6.41965498e+001 
   6085   1           -8.24923645e+000    5.01555892e+001    5.84048257e+001 
   6086   1           -2.81682536e-001    6.05237435e+001    6.08054261e+001 
   6087   1           -5.77310670e+000    5.58678803e+001    6.16409870e+001 
   6088   1           -1.53297979e+001    5.26570177e+001    6.79868156e+001 
   6089   0            1.69902422e+000    5.63928773e+001    5.46938531e+001 
   6090   1           -2.51694051e+001    4.52891803e+001    7.04585855e+001 
   6091   1           -1.04212558e+001    5.93042333e+001    6.97254891e+001 
   6092   1           -2.17944956e+001    5.79682885e+001    7.97627842e+001 
   6093   1           -1.60538464e+001    5.50835859e+001    7.11374323e+001 
   6094   1           -1.32396318e+001    6.41818181e+001    7.74214499e+001 
   6095   1           -8.56756828e+000    5.08463201e+001    5.94138884e+001 
   6096   0            1.83345397e+001    6.94200734e+001    5.10855337e+001 
   6097   1           -3.20014023e+001    5.74968779e+001    8.94982802e+001 
   6098   1           -1.13142386e+000    4.90851259e+001    5.02165497e+001 
   6099   1           -1.16130015e+001    6.17732269e+001    7.33862284e+001 
   6100   1           -5.02816373e+000    6.59280945e+001    7.09562582e+001 
   6101   1           -3.74636839e+001    5.17500238e+001    8.92137077e+001 
   6102   1           -2.94225999e+001    5.37955241e+001    8.32181240e+001 
   6103   1           -2.21326091e+001    5.92249949e+001    8.13576040e+001 
