 
 ________________________________________________________________________ 
                                                                          
                              D U R A C O N                               
                                                                          
         Durability of Concrete Structures in Marine Environment          
                                                                          
                       Release v2.2 - January 2004                        
          Department of Civil Engineering - University of Minho           
 ________________________________________________________________________ 
 
File name: ..\datafiles\j
Project name: New Project 01 - This is a test routine ( 20040109 )
 
 
 ##### Input Data ##### 
 ________________________________________________________________________ 
 
  Number of simulations: n = 5000 
  Initial seed: i = 123456789 
  Concrete cover: xc = N(55.000,5.000)
  Diffusion Coefficient: Dcoef = N(1.050,0.230)
  Critical Chloride Concenrtration: Ccr = N(0.400,0.040)
  Surface Chloride Concenrtration: Cs = N(2.500,0.250)
  Age exponent: n = N(0.600,0.050)
  Time: t = D(80.000,0.000)
  Time of testing: to = D(90.000) 
 
 ##### Output Data ##### 
 ________________________________________________________________________ 
 
  Time     Prob.       Std.            Beta            Prob. Failure
  (years)  Failure     Error           Index           (Beta Index) 
 
  80  0.0000  0.0000000e+000  6.5247  0.0000 
 
 
 ##### I, G, R & S #####
 ________________________________________________________________________ 
 
  Index   Indicator    Failure            Resistance         Load         
          Function (I) Function (G)       Variable (R)       Variable (S) 

    200   0            4.52672215e+001    5.82964538e+001    1.30292323e+001 
    201   0            4.71894843e+001    5.96435079e+001    1.24540235e+001 
    202   0            4.92488478e+001    6.09850322e+001    1.17361844e+001 
    203   0            4.55576406e+001    6.17645263e+001    1.62068857e+001 
    204   0            3.70280967e+001    5.49449766e+001    1.79168799e+001 
    205   0            3.06296154e+001    4.60955478e+001    1.54659325e+001 
    206   0            4.51260296e+001    6.27920685e+001    1.76660390e+001 
    207   0            3.22913635e+001    4.75169190e+001    1.52255555e+001 
    208   0            4.33314652e+001    5.40961736e+001    1.07647084e+001 
    209   0            3.13614847e+001    4.35499611e+001    1.21884765e+001 
    210   0            3.99712295e+001    5.59985770e+001    1.60273475e+001 
    211   0            4.98891000e+001    6.72753987e+001    1.73862986e+001 
    212   0            4.67800632e+001    5.99540881e+001    1.31740249e+001 
    213   0            4.08068550e+001    5.28072816e+001    1.20004266e+001 
    214   0            4.18744081e+001    5.49647690e+001    1.30903609e+001 
    215   0            3.57300179e+001    5.39242654e+001    1.81942475e+001 
    216   0            3.81519950e+001    5.45465010e+001    1.63945060e+001 
    217   0            3.47860966e+001    4.90447934e+001    1.42586969e+001 
    218   0            3.83288761e+001    5.63095974e+001    1.79807212e+001 
    219   0            2.36694581e+001    4.37727669e+001    2.01033087e+001 
    220   0            3.40637778e+001    5.36188795e+001    1.95551017e+001 
    221   0            4.40222222e+001    6.09206483e+001    1.68984261e+001 
    222   0            3.09732832e+001    4.69785627e+001    1.60052795e+001 
    223   0            3.54308801e+001    5.07050210e+001    1.52741409e+001 
    224   0            3.02643909e+001    4.93874791e+001    1.91230882e+001 
    225   0            3.93123642e+001    5.79625271e+001    1.86501629e+001 
    226   0            3.13208881e+001    4.94844648e+001    1.81635767e+001 
    227   0            3.63755931e+001    5.36017234e+001    1.72261303e+001 
    228   0            3.22090066e+001    5.05263583e+001    1.83173517e+001 
    229   0            3.92430238e+001    5.56501941e+001    1.64071703e+001 
    230   0            4.40520580e+001    5.72642442e+001    1.32121862e+001 
    231   0            4.91186312e+001    6.40090988e+001    1.48904676e+001 
    232   0            4.25428815e+001    5.88602276e+001    1.63173461e+001 
    233   0            3.08177542e+001    4.66798713e+001    1.58621171e+001 
    234   0            3.89485701e+001    5.36626689e+001    1.47140988e+001 
    235   0            5.03456886e+001    5.84485250e+001    8.10283634e+000 
    236   0            3.90106691e+001    5.30829402e+001    1.40722711e+001 
    237   0            3.80374818e+001    5.36382559e+001    1.56007742e+001 
    238   0            3.87118357e+001    5.61949154e+001    1.74830798e+001 
    239   0            4.85058674e+001    6.10774686e+001    1.25716012e+001 
    240   0            3.45096497e+001    4.95805457e+001    1.50708960e+001 
    241   0            4.20413388e+001    5.68345065e+001    1.47931677e+001 
    242   0            4.25962132e+001    5.55878148e+001    1.29916016e+001 
    243   0            2.88106811e+001    5.16883819e+001    2.28777009e+001 
    244   0            3.75708333e+001    5.01509375e+001    1.25801042e+001 
    245   0            3.64549874e+001    5.19697245e+001    1.55147371e+001 
    246   0            3.34640378e+001    4.99338030e+001    1.64697652e+001 
    247   0            4.48146692e+001    6.01658161e+001    1.53511468e+001 
    248   0            4.54618601e+001    5.87243962e+001    1.32625361e+001 
    249   0            3.78451237e+001    5.61472484e+001    1.83021247e+001 
    250   0            4.12207386e+001    5.72199627e+001    1.59992241e+001 
    251   0            4.11148062e+001    5.72906831e+001    1.61758769e+001 
    252   0            4.19379498e+001    5.59706816e+001    1.40327318e+001 
    253   0            4.18498646e+001    5.97825204e+001    1.79326558e+001 
    254   0            3.50791992e+001    5.04054802e+001    1.53262810e+001 
    255   0            4.07860899e+001    5.55992013e+001    1.48131114e+001 
    256   0            3.76738773e+001    5.23893320e+001    1.47154548e+001 
    257   0            3.52250698e+001    5.61148380e+001    2.08897681e+001 
    258   0            3.65416037e+001    5.28962284e+001    1.63546247e+001 
    259   0            4.22565146e+001    5.51923028e+001    1.29357881e+001 
    260   0            3.69280475e+001    5.34560744e+001    1.65280269e+001 
    261   0            3.82783238e+001    6.43801067e+001    2.61017828e+001 
    262   0            3.32508683e+001    5.26917031e+001    1.94408348e+001 
    263   0            4.17995116e+001    5.82267986e+001    1.64272870e+001 
    264   0            3.71948142e+001    5.28427752e+001    1.56479610e+001 
    265   0            2.82417654e+001    4.27211086e+001    1.44793431e+001 
    266   0            3.34929659e+001    5.23560616e+001    1.88630958e+001 
    267   0            3.13399664e+001    4.50528254e+001    1.37128590e+001 
    268   0            3.99170049e+001    5.13899367e+001    1.14729319e+001 
    269   0            4.41858031e+001    5.67887962e+001    1.26029931e+001 
    270   0            3.51459727e+001    5.32885798e+001    1.81426071e+001 
    271   0            4.06625466e+001    5.44770513e+001    1.38145047e+001 
    272   0            4.47505348e+001    6.17894772e+001    1.70389423e+001 
    273   0            3.92659643e+001    5.60775230e+001    1.68115587e+001 
    274   0            3.20381751e+001    5.20057338e+001    1.99675587e+001 
    275   0            3.35050341e+001    4.72952899e+001    1.37902559e+001 
    276   0            3.59600594e+001    5.11784341e+001    1.52183747e+001 
    277   0            4.44135880e+001    5.57081772e+001    1.12945892e+001 
    278   0            3.88998776e+001    5.20284133e+001    1.31285358e+001 
    279   0            4.14286836e+001    5.71041736e+001    1.56754900e+001 
    280   0            4.73698963e+001    6.05958148e+001    1.32259184e+001 
    281   0            3.95043899e+001    5.66506179e+001    1.71462279e+001 
    282   0            3.20810723e+001    5.17834161e+001    1.97023438e+001 
    283   0            5.11923247e+001    6.50368868e+001    1.38445621e+001 
    284   0            4.17332371e+001    5.86371753e+001    1.69039383e+001 
    285   0            4.43856778e+001    5.91594204e+001    1.47737426e+001 
    286   0            3.97636087e+001    5.87344591e+001    1.89708505e+001 
    287   0            3.89360977e+001    5.87167492e+001    1.97806515e+001 
    288   0            5.03609817e+001    6.60837211e+001    1.57227395e+001 
    289   0            4.21708275e+001    6.02018502e+001    1.80310227e+001 
    290   0            3.91031985e+001    5.38690621e+001    1.47658636e+001 
    291   0            3.09619529e+001    5.13607338e+001    2.03987809e+001 
    292   0            3.95501996e+001    5.58614992e+001    1.63112996e+001 
    293   0            4.32853353e+001    5.75362512e+001    1.42509159e+001 
    294   0            3.99774935e+001    5.45263723e+001    1.45488788e+001 
    295   0            3.73827363e+001    5.34971799e+001    1.61144435e+001 
    296   0            3.54362980e+001    6.03494200e+001    2.49131220e+001 
    297   0            3.70324894e+001    5.22213650e+001    1.51888757e+001 
