 
 ________________________________________________________________________ 
                                                                          
                              D U R A C O N                               
                                                                          
         Durability of Concrete Structures in Marine Environment          
                                                                          
                        Release v1.0 - March 2004                         
          Department of Civil Engineering - University of Minho           
 ________________________________________________________________________ 
 
File name: simulation
Project name: Example Project - 3 ( 20040305 )
 
 
 ##### Input Data ##### 
 ________________________________________________________________________ 
 
  Number of simulations: n = 10000 
  Initial seed: i = 123456789 
  Concrete cover: xc = N(55.000,5.000)
  Diffusion Coefficient: Dcoef = LN(1.850,0.230)
  Critical Chloride Concenrtration: Ccr = N(0.080,0.015)
  Surface Chloride Concenrtration: Cs = N(0.856,0.117)
  Age exponent: n = N(0.370,0.050)
  Time: t = D(0.000,75.000)
  Time of testing: to = D(90.000) 
 
 ##### Output Data ##### 
 ________________________________________________________________________ 
 
  Time     Prob.       Std.            Beta            Prob. Failure
   2955   1           -1.81006070e+000    6.15724978e+001    6.33825585e+001 
   2956   1           -6.55100106e+000    4.74622621e+001    5.40132632e+001 
   2957   1           -2.18319619e+001    5.87340899e+001    8.05660518e+001 
   2958   1           -2.44192683e+001    5.19271840e+001    7.63464523e+001 
   2959   1           -2.87360638e+001    6.30511473e+001    9.17872111e+001 
   2960   1           -2.55065706e+001    5.33270705e+001    7.88336411e+001 
   2961   1           -3.48232134e+001    5.27416629e+001    8.75648763e+001 
   2962   1           -3.54172572e+001    4.54876405e+001    8.09048976e+001 
   2963   1           -5.42477264e+000    5.97926852e+001    6.52174579e+001 
   2964   1           -1.31895873e+000    5.00251825e+001    5.13441412e+001 
   2965   1           -1.25938522e+001    5.61197715e+001    6.87136237e+001 
   2966   1           -2.29168870e+001    5.05408643e+001    7.34577513e+001 
   2967   1           -2.65469122e+001    5.57224454e+001    8.22693576e+001 
   2968   1           -1.14803385e+001    6.12600571e+001    7.27403955e+001 
   2969   1           -3.29820090e+001    5.36504160e+001    8.66324251e+001 
   2970   1           -4.64720613e+001    5.86634791e+001    1.05135540e+002 
   2971   1           -5.43545748e+000    5.93125976e+001    6.47480551e+001 
   2972   1           -2.35416947e+001    4.48570651e+001    6.83987598e+001 
   2973   1           -2.23883112e+001    5.91321634e+001    8.15204746e+001 
   2974   1           -3.97072698e+001    4.63737329e+001    8.60810027e+001 
   2975   1           -5.67448588e+001    5.82211160e+001    1.14965975e+002 
   2976   1           -9.36781477e+000    6.13837271e+001    7.07515419e+001 
   2977   1           -2.11530817e+001    5.96191947e+001    8.07722764e+001 
   2978   1           -7.71254685e+000    6.33738737e+001    7.10864206e+001 
   2979   1           -2.21998280e+001    4.40678802e+001    6.62677082e+001 
   2980   1           -2.38094556e+001    4.43178650e+001    6.81273206e+001 
   2981   0            6.60545293e+000    6.09929300e+001    5.43874771e+001 
   2982   1           -3.47744115e+001    5.27390431e+001    8.75134546e+001 
   2983   1           -1.15901970e+001    5.74976380e+001    6.90878350e+001 
   2984   1           -1.00687726e+001    5.52011262e+001    6.52698988e+001 
   2985   1           -3.96822989e+001    4.39800125e+001    8.36623114e+001 
   2986   1           -6.29866561e+000    5.29232194e+001    5.92218850e+001 
   2987   0            7.49690499e+000    5.37884792e+001    4.62915743e+001 
   2988   1           -2.74045488e+001    4.53215494e+001    7.27260982e+001 
   2989   1           -3.21979704e+001    5.75476488e+001    8.97456192e+001 
   2990   1           -4.17893179e+001    5.98343735e+001    1.01623691e+002 
   2991   1           -1.91251953e+001    5.80636299e+001    7.71888252e+001 
   2992   1           -3.85653726e+001    5.41276705e+001    9.26930431e+001 
   2993   1           -6.16824963e+001    5.57389800e+001    1.17421476e+002 
   2994   1           -2.59310160e+001    5.01013767e+001    7.60323927e+001 
   2995   1           -1.30607462e+001    6.04520289e+001    7.35127751e+001 
   2996   1           -1.26402455e+001    5.49705666e+001    6.76108121e+001 
   2997   1           -1.17818878e+001    5.23089497e+001    6.40908376e+001 
   2998   1           -2.48970081e+001    5.28557954e+001    7.77528035e+001 
   2999   1           -5.47239172e+001    5.63822135e+001    1.11106131e+002 
   3000   1           -3.07237602e+001    5.57115789e+001    8.64353391e+001 
   3001   1           -2.59767084e+001    5.60571544e+001    8.20338628e+001 
   3002   1           -2.40492389e+001    5.58261980e+001    7.98754369e+001 
   3003   1           -3.29814166e+001    5.67791683e+001    8.97605849e+001 
   3004   1           -2.05987044e+001    5.85991698e+001    7.91978742e+001 
   3005   1           -3.57648929e+001    5.67014123e+001    9.24663053e+001 
   3006   1           -8.84849832e+000    5.54020839e+001    6.42505823e+001 
   3007   1           -1.34490723e+001    5.39441336e+001    6.73932059e+001 
   3008   1           -3.23227146e+001    5.34107802e+001    8.57334949e+001 
   3009   1           -2.90619525e+001    5.26069570e+001    8.16689095e+001 
   3010   1           -1.98012384e+001    6.14357429e+001    8.12369813e+001 
   3011   1           -9.42878712e+000    5.46505789e+001    6.40793660e+001 
   3012   1           -2.58257006e+001    5.61447516e+001    8.19704522e+001 
   3013   1           -1.36869100e+001    6.00871857e+001    7.37740957e+001 
   3014   1           -1.68543064e+001    5.55236682e+001    7.23779746e+001 
   3015   1           -2.29146678e+001    4.36025446e+001    6.65172125e+001 
   3016   1           -2.61954250e+001    5.40632307e+001    8.02586557e+001 
   3017   1           -3.64212845e+001    5.64428753e+001    9.28641598e+001 
   3018   1           -3.53661891e+001    5.20527891e+001    8.74189782e+001 
   3019   1           -1.54393674e+001    5.60958183e+001    7.15351857e+001 
   3020   1           -1.53177265e+001    5.50001440e+001    7.03178705e+001 
   3021   1           -1.77566079e+001    4.21840622e+001    5.99406701e+001 
   3022   1           -1.12722416e+001    5.68837572e+001    6.81559987e+001 
   3023   1           -2.62970335e+001    5.39413924e+001    8.02384260e+001 
   3024   1           -3.66883333e+001    5.34716282e+001    9.01599615e+001 
   3025   1           -2.22367032e+001    5.88560392e+001    8.10927424e+001 
   3026   1           -2.35960542e+001    6.48393319e+001    8.84353861e+001 
   3027   1           -5.81048110e+001    5.94810741e+001    1.17585885e+002 
   3028   0            8.25272686e-002    5.64798380e+001    5.63973107e+001 
   3029   1           -1.63092308e+001    5.89240177e+001    7.52332485e+001 
   3030   1           -2.03266755e+001    5.44032367e+001    7.47299122e+001 
   3031   1           -2.09283056e+001    5.66484070e+001    7.75767127e+001 
   3032   1           -3.73272489e+001    6.04916116e+001    9.78188605e+001 
   3033   1           -3.67171622e+001    5.50449453e+001    9.17621075e+001 
   3034   1           -1.90013810e+001    5.82724232e+001    7.72738041e+001 
   3035   1           -1.80344155e+001    5.48536881e+001    7.28881036e+001 
   3036   1           -6.19653915e+001    5.00065869e+001    1.11971978e+002 
   3037   1           -2.53030551e+001    5.08678759e+001    7.61709310e+001 
   3038   1           -2.94458230e+001    5.32347230e+001    8.26805460e+001 
   3039   1           -1.88450075e+001    5.45512261e+001    7.33962336e+001 
   3040   1           -2.62654685e+001    4.56529455e+001    7.19184140e+001 
   3041   1           -2.42059172e+001    5.60350506e+001    8.02409678e+001 
   3042   1           -2.11555185e+001    5.22117933e+001    7.33673118e+001 
   3043   1           -3.22676805e+001    6.39541256e+001    9.62218061e+001 
   3044   1           -1.74094090e+001    5.11416223e+001    6.85510314e+001 
   3045   1           -1.77875633e+001    5.68601774e+001    7.46477407e+001 
   3046   1           -5.31707120e+001    6.30839955e+001    1.16254708e+002 
   3047   1           -4.90200356e+001    4.66808761e+001    9.57009117e+001 
   3048   1           -3.36236093e+001    5.84771220e+001    9.21007313e+001 
   3049   1           -2.44968332e+001    5.55771462e+001    8.00739794e+001 
   3050   1           -2.99649559e+001    5.49261246e+001    8.48910805e+001 
   3051   1           -2.19871708e+001    5.40025574e+001    7.59897282e+001 
   3052   1           -1.45271635e+000    5.44887236e+001    5.59414399e+001 
   3053   1           -6.20977584e+000    6.94912507e+001    7.57010266e+001 
   3054   1           -1.77014413e+001    5.62113869e+001    7.39128282e+001 
   3055   1           -2.69285418e+001    5.65235746e+001    8.34521164e+001 
   3056   1           -3.04560417e+001    5.22736558e+001    8.27296975e+001 
   3057   1           -4.19318516e+001    5.56884357e+001    9.76202873e+001 
   3058   1           -8.96455792e+000    5.98322556e+001    6.87968135e+001 
   3059   1           -8.22094952e+000    5.34862116e+001    6.17071611e+001 
   3060   1           -1.33365413e+001    5.31993790e+001    6.65359203e+001 
   3061   1           -5.29504210e+001    5.11645544e+001    1.04114975e+002 
   3062   1           -5.16076795e+001    5.26204434e+001    1.04228123e+002 
   3063   1           -1.21638492e+001    5.50537123e+001    6.72175615e+001 
   3064   1           -2.25460748e+001    6.27286096e+001    8.52746844e+001 
   3065   0            9.77624584e+000    5.58124388e+001    4.60361930e+001 
   3066   0            1.04313971e+001    6.00513197e+001    4.96199226e+001 
   3067   1           -1.95525108e+001    5.56341891e+001    7.51867000e+001 
   3068   1           -6.39243794e+000    5.75369843e+001    6.39294223e+001 
   3069   1           -4.89147507e+001    5.40923265e+001    1.03007077e+002 
   3070   1           -6.14276417e+001    5.97241595e+001    1.21151801e+002 
   3071   1           -1.77714453e+001    5.41102337e+001    7.18816790e+001 
   3072   1           -8.12887811e+000    5.61001754e+001    6.42290535e+001 
   3073   1           -3.31748975e+000    6.82114690e+001    7.15289588e+001 
   3074   1           -9.10150478e+000    5.81980472e+001    6.72995520e+001 
   3075   1           -2.88220893e+001    5.36066627e+001    8.24287520e+001 
   3076   1           -2.15123003e+001    5.48458501e+001    7.63581503e+001 
   3077   1           -1.66456591e+001    6.18643335e+001    7.85099925e+001 
   3078   1           -8.03339264e+000    5.33757825e+001    6.14091751e+001 
   3079   0            1.69504209e+001    6.21820201e+001    4.52315992e+001 
   3080   1           -3.10478538e+001    4.98425102e+001    8.08903640e+001 
   3081   0            4.76629106e+000    6.35610741e+001    5.87947830e+001 
   3082   1           -1.74816437e+000    6.22171143e+001    6.39652787e+001 
   3083   1           -1.37122945e+001    5.05783192e+001    6.42906136e+001 
   3084   1           -2.93312318e+001    5.34246447e+001    8.27558766e+001 
   3085   1           -1.12379449e+001    5.48701924e+001    6.61081373e+001 
   3086   1           -4.00187921e+001    5.44087601e+001    9.44275522e+001 
   3087   1           -1.43046379e+001    6.36513785e+001    7.79560165e+001 
   3088   1           -2.43513323e+001    5.27124582e+001    7.70637905e+001 
   3089   0            9.34122797e-001    6.12717228e+001    6.03376000e+001 
   3090   1           -1.53961319e+001    5.80552114e+001    7.34513433e+001 
   3091   1           -1.53422414e+001    6.01983948e+001    7.55406361e+001 
   3092   1           -2.08842246e+001    5.98903763e+001    8.07746009e+001 
   3093   1           -3.89808443e+001    5.73496847e+001    9.63305291e+001 
   3094   1           -1.96374389e+001    5.34482994e+001    7.30857383e+001 
   3095   1           -6.01682102e+000    5.09055218e+001    5.69223428e+001 
   3096   1           -2.96000577e+001    4.68499533e+001    7.64500110e+001 
   3097   1           -1.49707820e+001    5.16811462e+001    6.66519281e+001 
   3098   0            9.55565552e-001    6.32242683e+001    6.22687028e+001 
   3099   1           -2.24055140e+001    5.67900478e+001    7.91955618e+001 
   3100   1           -1.21354369e+001    5.84661858e+001    7.06016226e+001 
   3101   1           -2.46006587e+001    5.32095957e+001    7.78102543e+001 
   3102   0            5.10881888e+000    5.80146373e+001    5.29058184e+001 
   3103   1           -1.01634362e+001    4.70705459e+001    5.72339822e+001 
   3104   0            1.59976652e+000    5.77032057e+001    5.61034392e+001 
   3105   1           -2.02665459e+001    4.84033165e+001    6.86698625e+001 
   3106   1           -1.34897520e+001    5.25385088e+001    6.60282608e+001 
   3107   1           -3.58327782e+001    5.18700593e+001    8.77028375e+001 
   3108   1           -1.93752125e+001    4.99909909e+001    6.93662033e+001 
   3109   1           -3.57661133e+000    5.76086894e+001    6.11853007e+001 
   3110   1           -1.25169482e+001    5.58797833e+001    6.83967315e+001 
   3111   1           -2.30992808e+001    5.82481407e+001    8.13474215e+001 
   3112   1           -3.13015660e+001    4.92712426e+001    8.05728086e+001 
   3113   1           -5.90932822e+001    5.21217280e+001    1.11215010e+002 
   3114   1           -2.05931506e+001    4.92052255e+001    6.97983761e+001 
   3115   1           -1.11852447e+000    5.54394715e+001    5.65579959e+001 
   3116   1           -1.87897183e+001    5.42207462e+001    7.30104645e+001 
   3117   0            1.30016307e+000    5.49392502e+001    5.36390872e+001 
   3118   1           -2.33201496e+001    4.05368877e+001    6.38570373e+001 
   3119   1           -3.40050445e+001    5.63386727e+001    9.03437172e+001 
   3120   1           -9.82665781e+000    6.25817753e+001    7.24084331e+001 
   3121   0            1.60706832e+000    5.81609994e+001    5.65539311e+001 
   3122   1           -2.97547057e+001    5.36780900e+001    8.34327957e+001 
   3123   1           -2.52822531e+001    5.17831039e+001    7.70653570e+001 
   3124   1           -1.40593296e+001    4.89856799e+001    6.30450096e+001 
   3125   1           -2.69148526e+001    5.52007291e+001    8.21155817e+001 
   3126   1           -1.04051681e+001    5.27005511e+001    6.31057192e+001 
   3127   1           -3.06083936e+001    5.49134614e+001    8.55218549e+001 
   3128   1           -4.19955394e+001    4.84929536e+001    9.04884930e+001 
   3129   1           -1.32747068e+001    5.39846042e+001    6.72593110e+001 
   3130   1           -2.25653604e+001    6.33859960e+001    8.59513563e+001 
   3131   1           -2.50875818e+001    5.77788769e+001    8.28664588e+001 
   3132   1           -2.61946096e+001    5.81999090e+001    8.43945185e+001 
   3133   1           -6.25581971e+001    4.73109322e+001    1.09869129e+002 
   3134   1           -2.26728774e+001    5.30728843e+001    7.57457617e+001 
   3135   1           -1.21706467e+001    5.05414205e+001    6.27120672e+001 
   3136   1           -2.19564545e+001    5.34074149e+001    7.53638694e+001 
   3137   1           -2.22757873e+001    5.32796673e+001    7.55554546e+001 
   3138   1           -1.37706245e+001    5.64788615e+001    7.02494860e+001 
   3139   1           -2.86559339e+001    5.01972961e+001    7.88532301e+001 
   3140   1           -5.96374432e+000    5.80479580e+001    6.40117023e+001 
   3141   1           -1.69020559e+001    5.88788397e+001    7.57808956e+001 
   3142   1           -4.17234062e+001    5.83776129e+001    1.00101019e+002 
   3143   1           -3.20563954e+001    5.61732525e+001    8.82296479e+001 
   3144   1           -2.78572592e+001    5.95635361e+001    8.74207953e+001 
   3145   1           -3.04601335e+001    4.54544164e+001    7.59145499e+001 
   3146   1           -2.21814210e+001    5.47640822e+001    7.69455032e+001 
   3147   1           -1.75890072e+001    5.86309466e+001    7.62199538e+001 
   3148   1           -2.45898138e+001    6.28686206e+001    8.74584344e+001 
   3149   1           -4.94302672e+000    6.23564616e+001    6.72994883e+001 
   3150   1           -2.00698542e+001    5.26065378e+001    7.26763920e+001 
   3151   0            1.10414781e+001    6.46821735e+001    5.36406954e+001 
   3152   1           -2.18656015e+001    5.13739271e+001    7.32395287e+001 
   3153   1           -1.85581642e+000    6.75407976e+001    6.93966140e+001 
   3154   1           -2.18777242e+001    5.60796853e+001    7.79574094e+001 
   3155   0            2.20567295e+000    5.28076635e+001    5.06019905e+001 
   3156   1           -6.50672389e+001    5.22206220e+001    1.17287861e+002 
   3157   1           -4.50617705e+000    6.45959132e+001    6.91020903e+001 
   3158   1           -1.22778799e+001    5.06423281e+001    6.29202080e+001 
   3159   0            2.52270435e+000    5.82396649e+001    5.57169605e+001 
   3160   1           -2.57308280e+001    5.53251908e+001    8.10560189e+001 
   3161   1           -2.50812597e+001    5.25537878e+001    7.76350475e+001 
   3162   1           -8.92682623e+000    5.59867589e+001    6.49135851e+001 
   3163   1           -4.40406988e+001    4.89733874e+001    9.30140862e+001 
   3164   1           -1.97264964e+001    5.86688678e+001    7.83953642e+001 
   3165   1           -1.85938259e+001    5.87713706e+001    7.73651965e+001 
   3166   1           -3.35689526e+001    6.45930956e+001    9.81620483e+001 
   3167   0            1.66942638e+000    6.29052290e+001    6.12358026e+001 
   3168   1           -5.35688740e+001    4.15987268e+001    9.51676008e+001 
   3169   1           -2.65969085e+001    5.36658106e+001    8.02627190e+001 
   3170   1           -1.39974039e+001    5.58116312e+001    6.98090351e+001 
   3171   1           -3.40609821e+001    5.22247904e+001    8.62857725e+001 
   3172   1           -1.09387113e+001    5.36692499e+001    6.46079613e+001 
   3173   0            1.24585594e+001    6.54820219e+001    5.30234625e+001 
   3174   1           -4.88596346e+001    4.63432177e+001    9.52028523e+001 
   3175   1           -4.08968701e+001    5.53181395e+001    9.62150096e+001 
   3176   1           -4.03032497e+001    6.49614431e+001    1.05264693e+002 
   3177   1           -2.23104011e+001    5.76035750e+001    7.99139761e+001 
   3178   1           -9.67614683e+000    5.71597092e+001    6.68358560e+001 
   3179   1           -2.76462989e+001    5.43164676e+001    8.19627665e+001 
   3180   1           -4.66158916e+001    5.56953145e+001    1.02311206e+002 
   3181   1           -3.12611239e+001    6.44841507e+001    9.57452746e+001 
   3182   1           -2.06158903e+001    5.10272714e+001    7.16431617e+001 
   3183   1           -2.55334749e+001    4.99890092e+001    7.55224842e+001 
   3184   1           -2.17680526e+001    5.62308086e+001    7.79988613e+001 
   3185   1           -4.15881546e+001    5.76219917e+001    9.92101463e+001 
   3186   1           -2.45494302e+001    5.29098540e+001    7.74592842e+001 
   3187   1           -1.27190425e+001    5.20300345e+001    6.47490770e+001 
   3188   1           -8.18301788e+000    4.93541747e+001    5.75371926e+001 
   3189   1           -4.71678255e+001    5.64354700e+001    1.03603296e+002 
   3190   1           -7.67836287e+000    5.94004845e+001    6.70788474e+001 
   3191   1           -3.07549171e+001    5.68000403e+001    8.75549574e+001 
   3192   1           -2.34618122e+001    5.63581099e+001    7.98199221e+001 
   3193   1           -2.19398594e+001    5.56384411e+001    7.75783005e+001 
   3194   1           -4.90249522e+001    5.50159372e+001    1.04040889e+002 
   3195   0            7.31204586e+000    5.93397843e+001    5.20277384e+001 
   3196   1           -3.61593957e+001    5.51052825e+001    9.12646782e+001 
   3197   1           -5.28695598e+001    5.57843108e+001    1.08653871e+002 
   3198   1           -1.82765493e+001    4.98938801e+001    6.81704293e+001 
   3199   1           -2.52538074e+001    5.53396082e+001    8.05934156e+001 
   3200   1           -2.04959795e+001    5.01152447e+001    7.06112242e+001 
   3201   1           -2.50779025e+001    5.22004994e+001    7.72784018e+001 
   3202   1           -2.42982443e+001    5.79967327e+001    8.22949769e+001 
   3203   1           -1.99719401e+001    4.84321941e+001    6.84041342e+001 
   3204   1           -1.21618211e+001    5.38718243e+001    6.60336454e+001 
   3205   1           -2.94742788e+001    5.80133810e+001    8.74876598e+001 
   3206   1           -4.50310262e+001    6.07833982e+001    1.05814424e+002 
   3207   1           -9.47509420e-002    4.88678760e+001    4.89626269e+001 
   3208   1           -2.48235042e+001    5.54270734e+001    8.02505776e+001 
   3209   1           -2.31843965e+001    4.67623624e+001    6.99467589e+001 
   3210   1           -1.45891174e+001    4.76315345e+001    6.22206518e+001 
   3211   0            7.74708812e-001    6.09445298e+001    6.01698210e+001 
   3212   1           -4.04778217e+001    4.99473502e+001    9.04251718e+001 
   3213   1           -5.75104255e+001    4.89722676e+001    1.06482693e+002 
   3214   1           -4.52542678e+000    5.34580176e+001    5.79834443e+001 
   3215   0            3.99899085e+000    5.79204522e+001    5.39214614e+001 
   3216   1           -3.10105978e+001    4.20997733e+001    7.31103710e+001 
   3217   1           -3.72354731e+001    6.44892622e+001    1.01724735e+002 
   3218   1           -2.07025619e+001    5.15825254e+001    7.22850873e+001 
   3219   1           -4.29445551e+001    4.98629777e+001    9.28075328e+001 
   3220   1           -6.17501672e+001    5.06642194e+001    1.12414387e+002 
   3221   1           -4.87128576e+001    5.80971723e+001    1.06810030e+002 
   3222   1           -4.82836777e+001    4.76474017e+001    9.59310794e+001 
   3223   1           -3.44753754e+000    5.03141119e+001    5.37616494e+001 
   3224   1           -3.17344671e+001    4.63542037e+001    7.80886709e+001 
   3225   1           -3.33688038e+001    5.08310797e+001    8.41998835e+001 
   3226   1           -2.39651471e+001    6.17280935e+001    8.56932406e+001 
   3227   1           -1.06107582e+001    6.02875077e+001    7.08982659e+001 
   3228   0            5.25712135e-001    5.84703144e+001    5.79446023e+001 
   3229   1           -2.25650672e+001    5.85488217e+001    8.11138889e+001 
   3230   1           -1.58623933e+001    5.89673292e+001    7.48297225e+001 
   3231   1           -2.62793988e+001    5.64918534e+001    8.27712522e+001 
   3232   1           -1.58156307e+001    5.86511299e+001    7.44667606e+001 
   3233   1           -1.86576899e+001    6.01530670e+001    7.88107569e+001 
   3234   1           -4.17193249e+001    4.54356815e+001    8.71550064e+001 
   3235   1           -2.10015490e+001    6.17113092e+001    8.27128581e+001 
   3236   1           -2.07119407e+001    5.52354126e+001    7.59473533e+001 
   3237   1           -4.00375957e+001    5.07221416e+001    9.07597373e+001 
   3238   1           -1.43095686e+000    5.53833743e+001    5.68143312e+001 
   3239   1           -4.36659439e+001    6.08522350e+001    1.04518179e+002 
   3240   1           -2.56781821e+001    5.13126765e+001    7.69908586e+001 
   3241   1           -4.40121696e+001    4.45426472e+001    8.85548168e+001 
   3242   1           -2.42666329e+001    5.58051810e+001    8.00718138e+001 
   3243   1           -1.98580322e+001    6.38111142e+001    8.36691464e+001 
   3244   1           -2.38533132e+001    5.13264958e+001    7.51798090e+001 
   3245   0            7.71753254e+000    5.95511132e+001    5.18335806e+001 
   3246   0            1.72769588e+000    6.47757180e+001    6.30480222e+001 
   3247   1           -1.67729079e+001    5.20714469e+001    6.88443548e+001 
   3248   0            4.62428235e-001    4.38196999e+001    4.33572717e+001 
   3249   1           -2.96410459e+001    4.98942955e+001    7.95353414e+001 
   3250   1           -1.06262833e+001    5.30735442e+001    6.36998275e+001 
   3251   1           -8.90364232e+000    5.22980918e+001    6.12017341e+001 
   3252   1           -3.57574669e+001    5.54271594e+001    9.11846263e+001 
   3253   1           -3.78259519e+000    5.10486704e+001    5.48312655e+001 
   3254   1           -3.85317108e+000    5.24741801e+001    5.63273512e+001 
   3255   1           -1.22803135e+001    4.94615104e+001    6.17418239e+001 
   3256   1           -2.43645605e+001    5.26744662e+001    7.70390267e+001 
   3257   1           -6.74731619e+000    5.09399316e+001    5.76872478e+001 
   3258   1           -1.69576230e+001    6.35951116e+001    8.05527346e+001 
   3259   1           -7.24331446e+000    5.34486783e+001    6.06919928e+001 
   3260   1           -1.26577238e+001    6.37990013e+001    7.64567251e+001 
   3261   1           -3.06601004e+001    5.16434636e+001    8.23035639e+001 
   3262   1           -2.75571383e+001    4.36377683e+001    7.11949066e+001 
   3263   1           -4.02168561e+001    4.15385050e+001    8.17553611e+001 
   3264   1           -9.77376082e+000    6.44100797e+001    7.41838405e+001 
   3265   1           -3.90464796e+001    4.32723954e+001    8.23188750e+001 
   3266   0            1.74400843e+001    6.73296523e+001    4.98895679e+001 
   3267   1           -1.00324614e+000    6.11314694e+001    6.21347156e+001 
   3268   1           -1.96595932e+000    6.02207278e+001    6.21866872e+001 
   3269   1           -4.94614907e+001    4.89189622e+001    9.83804529e+001 
   3270   1           -1.05338784e+001    6.38080347e+001    7.43419131e+001 
   3271   1           -3.28861493e+001    5.39941915e+001    8.68803409e+001 
   3272   1           -4.17637652e+001    5.22672233e+001    9.40309885e+001 
   3273   1           -7.80744136e+000    5.86285967e+001    6.64360381e+001 
   3274   1           -2.41081065e+001    6.10250979e+001    8.51332043e+001 
   3275   1           -1.73383483e+001    4.68181773e+001    6.41565257e+001 
   3276   1           -4.89799011e+001    5.15844442e+001    1.00564345e+002 
   3277   1           -3.14647434e+001    4.16784065e+001    7.31431498e+001 
   3278   1           -6.78176524e+001    4.64836681e+001    1.14301320e+002 
   3279   1           -1.35049579e+001    5.18577929e+001    6.53627508e+001 
   3280   1           -4.39756390e+001    4.81831145e+001    9.21587535e+001 
   3281   1           -9.19982028e+000    5.90404996e+001    6.82403198e+001 
   3282   1           -6.58641489e+000    6.01537763e+001    6.67401912e+001 
   3283   1           -5.17111452e+001    4.48993975e+001    9.66105428e+001 
   3284   1           -7.23456906e+000    5.84732067e+001    6.57077758e+001 
   3285   1           -3.70195004e+000    5.60127041e+001    5.97146541e+001 
   3286   1           -4.75907406e+001    4.87550723e+001    9.63458129e+001 
   3287   1           -2.85021506e+000    5.18848178e+001    5.47350328e+001 
   3288   1           -2.29223800e+001    5.01453261e+001    7.30677061e+001 
   3289   1           -3.07726701e+001    5.71782459e+001    8.79509160e+001 
   3290   0            1.26109257e+001    5.90876188e+001    4.64766931e+001 
   3291   1           -2.97889210e+001    6.50442083e+001    9.48331293e+001 
   3292   1           -3.68035652e+001    4.28836363e+001    7.96872015e+001 
   3293   1           -2.77001874e+001    5.43370366e+001    8.20372241e+001 
   3294   1           -3.65242150e+001    5.94814557e+001    9.60056707e+001 
   3295   1           -3.64903219e+001    4.84207492e+001    8.49110711e+001 
   3296   1           -6.20079676e+001    5.52956584e+001    1.17303626e+002 
   3297   1           -6.05237474e+000    5.10434285e+001    5.70958033e+001 
   3298   0            4.59131451e+000    6.27651647e+001    5.81738502e+001 
   3299   1           -1.40931609e+001    5.94800498e+001    7.35732107e+001 
   3300   1           -1.48907642e+001    4.70953394e+001    6.19861036e+001 
   3301   1           -7.56715327e+001    5.41398220e+001    1.29811355e+002 
   3302   1           -1.42957461e+001    4.29322084e+001    5.72279545e+001 
   3303   1           -3.17771166e+001    6.62312246e+001    9.80083412e+001 
   3304   1           -7.85926417e+000    6.12859230e+001    6.91451872e+001 
   3305   1           -3.01698281e+001    6.00114727e+001    9.01813008e+001 
   3306   1           -4.84845889e+001    5.25104620e+001    1.00995051e+002 
   3307   1           -7.05080093e+001    4.29004765e+001    1.13408486e+002 
   3308   1           -4.79130708e+001    5.32742148e+001    1.01187286e+002 
   3309   1           -4.52182987e+001    4.65948650e+001    9.18131637e+001 
   3310   0            3.55258277e+000    6.27729458e+001    5.92203631e+001 
   3311   1           -2.19337598e+001    6.03204613e+001    8.22542211e+001 
   3312   1           -6.11679275e+000    4.69514093e+001    5.30682021e+001 
   3313   1           -3.98275159e+001    5.36371156e+001    9.34646316e+001 
   3314   1           -1.18203556e+001    4.93329104e+001    6.11532659e+001 
   3315   1           -5.40880873e+000    6.09003256e+001    6.63091343e+001 
   3316   1           -7.40158131e+000    5.51570251e+001    6.25586064e+001 
   3317   1           -3.61467871e+001    5.41081002e+001    9.02548873e+001 
   3318   1           -1.93724489e+001    4.73069129e+001    6.66793618e+001 
   3319   1           -3.20267127e+001    6.05458305e+001    9.25725432e+001 
   3320   1           -1.59732625e+001    5.74507151e+001    7.34239777e+001 
   3321   1           -4.30036109e+001    5.54464111e+001    9.84500220e+001 
   3322   1           -3.17269003e+001    5.67120057e+001    8.84389060e+001 
   3323   1           -2.33157371e+001    5.22366058e+001    7.55523428e+001 
   3324   1           -1.36086486e+001    4.80393085e+001    6.16479571e+001 
   3325   1           -1.89006784e+001    6.06872812e+001    7.95879595e+001 
   3326   1           -1.50932989e+001    5.93216246e+001    7.44149235e+001 
   3327   1           -2.29295621e+001    5.32163803e+001    7.61459424e+001 
   3328   1           -3.44502642e+001    5.74581352e+001    9.19083994e+001 
   3329   1           -1.53705148e+001    4.50165741e+001    6.03870889e+001 
   3330   1           -4.21451602e+001    4.75639352e+001    8.97090954e+001 
   3331   0            4.90313826e+000    5.90992022e+001    5.41960640e+001 
   3332   1           -1.93954939e+001    5.79755179e+001    7.73710118e+001 
   3333   1           -4.23172899e+001    4.68070936e+001    8.91243835e+001 
   3334   1           -9.77589870e+000    5.83309604e+001    6.81068591e+001 
   3335   1           -1.60816650e+001    6.39379632e+001    8.00196282e+001 
   3336   1           -1.53539869e+001    5.75899536e+001    7.29439405e+001 
   3337   1           -2.93855148e+001    5.05519514e+001    7.99374662e+001 
   3338   1           -3.03721791e+001    5.71806126e+001    8.75527917e+001 
   3339   1           -1.34124445e+001    5.75965948e+001    7.10090393e+001 
   3340   1           -2.29481475e+001    6.23389243e+001    8.52870719e+001 
   3341   1           -2.70748026e+001    5.21234671e+001    7.91982697e+001 
   3342   1           -3.21318740e+001    6.24450814e+001    9.45769554e+001 
